,accident_id,date,year,icao,iata,name,state,country,country_code,lat,lon
384,ACC2078,2016-01-18,2016,KSLC,SLC,Salt Lake City International Airport,UT,United States of America,US,40.7883933333333,-111.977773333333
385,ACC2080,2016-02-06,2016,xxxx,xxx,Sterlitamark Airfield,,Russia,RU,53.63712,55.93656
386,ACC2081,2016-02-24,2016,VNPK,PKR,Pokhara Airport,,Nepal,NP,28.2008991241,83.9821014404
387,ACC2083,2016-03-09,2016,VGCB,CXB,Cox's Bazar Airport,,Bangladesh,BD,21.4521999359,91.9638977051
388,ACC2085,2016-03-19,2016,OMDB,DXB,Dubai Airport,,United Arab Emirates,AE,25.2527999878,55.3643989563
389,ACC2090,2016-04-13,2016,AYTN,TKW,Tekin Airport,,Papua New Guinea,PG,-5.2436666667,142.165194444
390,ACC2095,2016-05-18,2016,OADY,DWR,Dwyer Airport,,Afghanistan,AF,36.72539,67.205
391,ACC2100,2016-06-30,2016,xxxx,xxx,Novopokrovskoye Airstrip,,Russia,RU,51.5765,43.59958
392,ACC2101,2016-07-01,2016,UIII,IKT,Irkutsk Airport,,Russia,RU,52.2680015564,104.388999939
393,ACC211,1972-06-29,1972,EGNH,BLK,Blackpool Airport,,United Kingdom,GB,53.7717018127,-3.0286099911
394,ACC2116,2016-10-13,2016,CYLW,YLW,Kelowna Airport,BC,Canada,CA,49.9561004639,-119.3779983521
395,ACC2117,2016-10-14,2016,xxxx,xxx,Dunnellon/Marion County Airport,FL,United States of America,US,29.06216,-82.36858
396,ACC2129,2017-01-26,2017,YSEN,xxx,Serpentine Airport,WA,Australia,AU,-32.3949661255,115.8709869385
397,ACC2136,2017-03-27,2017,FQBR,BEW,Beira Airport,,Mozambique,MZ,-19.7964000702,34.9076004028
398,ACC2141,2017-04-12,2017,WAKT,TMH,Tanahmerah Airport,,Indonesia,ID,-6.099219799,140.2980041504
399,ACC2146,2017-05-01,2017,PAPH,PTH,Port Heiden Airport,AK,United States of America,US,56.9591011111111,-158.633361944444
400,ACC2159,2017-07-25,2017,xxxx,EKE,Ekereku Airport,,Guyana,GY,6.80858,-58.16124
401,ACC216,1972-07-11,1972,UHSH,OHH,Okha Airport,,Russia,RU,53.5200004578,142.88999939
402,ACC2164,2017-09-02,2017,xxxx,xxx,Chernoye Airport,,Russia,RU,43.44806,39.93555
403,ACC217,1972-07-12,1972,KALM,ALM,Alamogordo Municipal Airport,NM,United States of America,US,32.8394166666667,-105.991138888889
404,ACC2171,2017-10-03,2017,UAAA,ALA,Almaty Airport,,Kazakhstan,KZ,43.3521003723,77.0404968262
405,ACC2173,2017-10-12,2017,FNDU,DUE,Dundo Airport,,Angola,AO,-7.4008898735,20.8185005188
406,ACC2175,2017-10-19,2017,SPCM,xxx,Contamana Airport,,Peru,PE,-7.3366699219,-74.9914016724
407,ACC2179,2017-11-07,2017,UHBP,xxx,Ekimchan,,Russia,RU,53.0760993958,132.9510040283
408,ACC2181,2017-11-15,2017,UHHY,xxx,Chumikan Airport,,Russia,RU,54.6959991455,135.2859954834
409,ACC2186,2017-12-14,2017,EDFE,xxx,Egelsbach Airfield,,Germany,DE,49.9599990845,8.6458330154
410,ACC219,1972-07-29,1972,SKVV,VVC,Villavicencio Airport,,Colombia,CO,4.16787,-73.6138
411,ACC2199,2018-05-16,2018,VNSK,SKH,Surkhet Airport,,Nepal,NP,28.5860004425,81.6360015869
412,ACC2213,2018-07-27,2018,xxxx,xxx,Kamako Airstrip,,Democratic Republic of the Congo,CD,-4.31047,15.28932
413,ACC2214,2018-08-04,2018,LSMO,xxx,Locarno Air Base,,Switzerland,CH,46.17064,8.8003
414,ACC2224,2018-09-28,2018,PTPN,PNI,Pohnpei Airport,,Micronesia,FM,6.98508333333333,158.209805555556
415,ACC2230,2018-12-08,2018,YCBG,xxx,Hobart Cambridge Airport,TAS,Australia,AU,-42.8266983032,147.4750061035
416,ACC2235,2019-01-30,2019,CYZF,YZF,Yellowknife Airport,NT,Canada,CA,62.4627990723,-114.4400024414
417,ACC224,1972-08-27,1972,SVCN,CAJ,Canaima Airport,,Venezuela,VE,6.2319889069,-62.8544311523
418,ACC2244,2019-05-13,2019,xxxx,xxx,Rudyerd Bay,AK,United States of America,US,58.29973,-134.40679
419,ACC225,1972-09-01,1972,xxxx,MZN,Minj Airport,,Papua New Guinea,PG,-9.45508,147.20381
420,ACC2252,2019-07-26,2019,xxxx,xxx,Vancouver International Water Airport,BC,Canada,CA,49.9505,-119.38183
421,ACC2256,2019-08-04,2019,xxxx,xxx,Fakhrabad Airfield,,Tajikistan,TJ,38.56792,68.77152
422,ACC2257,2019-08-06,2019,xxxx,xxx,Rau Airstrip,YT,Canada,CA,47.21784,-66.21689
423,ACC226,1972-09-10,1972,HAAX,AXU,Axum Airport,,Ethiopia,ET,14.1468000412,38.7728004456
424,ACC2273,2019-11-24,2019,FZNA,GOM,Goma Airport,,Democratic Republic of the Congo,CD,-1.6708099842,29.2385005951
425,ACC2276,2019-12-27,2019,UAAA,ALA,Almaty Airport,,Kazakhstan,KZ,43.3521003723,77.0404968262
426,ACC2281,2020-01-23,2020,FAGG,GRJ,George Airport,,South Africa,ZA,-34.0055999756,22.378900528
427,ACC2282,2020-01-23,2020,YSRI,XRH,Richmond RAAF Base,NSW,Australia,AU,-33.6006011963,150.7810058594
428,ACC229,1972-11-13,1972,xxxx,xxx,Nazimovo Airstrip,,Russia,RU,58.6416,42.14508
429,ACC2293,2020-03-17,2020,KICT,ICT,Wichita Dwight D. Eisenhower National Airport,KS,United States of America,US,37.6499525,-97.4330427777778
430,ACC2297,2020-05-04,2020,HCMB,BIB,Baidoa Airport,,Somalia,SO,3.1022200584,43.6286010742
431,ACC230,1972-11-15,1972,YPAD,ADL,Adelaide Airport,SA,Australia,AU,-34.9449996948,138.5310058594
432,ACC2302,2020-07-13,2020,UWGB,xxx,Bolshoye Boldino Airport,,Russia,RU,55.0200004578,45.3149986267
433,ACC2304,2020-07-19,2020,xxxx,xxx,Kyren Airport,,Russia,RU,55.75696,37.61502
434,ACC2308,2020-08-22,2020,HSSJ,JUB,Juba Airport,,South Sudan,SS,4.872010231,31.6011009216
435,ACC231,1972-11-17,1972,BIKF,KEF,Keflavík International Airport,,Iceland,IS,63.9850006104,-22.6056003571
436,ACC2317,2021-01-09,2021,KTTD,TTD,Troutdale Airport,OR,United States of America,US,45.5493611111111,-122.40125
437,ACC2325,2021-03-01,2021,ZSGZ,KOW,Ganzhou Airport,,China,CN,25.825799942,114.912002563
438,ACC2326,2021-03-02,2021,xxxx,xxx,Pieri Airstrip,,South Sudan,SS,8.05373,32.0388
439,ACC233,1972-12-05,1972,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
440,ACC2338,2021-06-19,2021,xxxx,xxx,Tanay Airfield,,Russia,RU,55.75696,37.61502
441,ACC234,1972-12-08,1972,OPGT,GIL,Gilgit Airport,,Pakistan,PK,35.918800354,74.3336029053
442,ACC2344,2021-07-26,2021,KCOE,COE,Coeur d'Alene Airport/Pappy Boyington Field,ID,United States of America,US,47.7743055555556,-116.819583333333
443,ACC2345,2021-07-26,2021,EDWR,BMK,Borkum Airfield,,Germany,DE,53.5963897705,6.7091670036
444,ACC2348,2021-09-12,2021,UIII,IKT,Irkutsk Airport,,Russia,RU,52.2680015564,104.388999939
445,ACC2350,2021-09-15,2021,WABI,NBX,Nabire Airport,,Indonesia,ID,-3.3681800365,135.4960021973
446,ACC2353,2021-10-10,2021,UWKP,xxx,Menzelinsk Airport,,Russia,RU,55.29696,61.51207
447,ACC2357,2021-11-02,2021,HJJJ,JUB,Juba Airport,,South Sudan,SS,4.872010231,31.6011009216
448,ACC2358,2021-11-03,2021,UEEE,YKS,Yakutsk Airport,,Russia,RU,62.0932998657,129.7709960938
449,ACC236,1973-01-02,1973,CYYZ,YYZ,Toronto International Airport,ON,Canada,CA,43.6772003174,-79.6305999756
450,ACC2364,2021-12-23,2021,FZNA,GOM,Goma Airport,,Democratic Republic of the Congo,CD,-1.6708099842,29.2385005951
451,ACC2374,2022-03-21,2022,ZPPP,KMG,Kunming Changshui International Airport,,China,CN,24.9923992157,102.7440032959
452,ACC2376,2022-04-13,2022,KSLC,SLC,Salt Lake City International Airport,UT,United States of America,US,40.7883933333333,-111.977773333333
453,ACC2378,2022-04-22,2022,UKDE,OZH,Zaporozhye Airport,,Ukraine,UA,47.8670005798,35.315700531
454,ACC238,1973-01-21,1973,xxxx,xxx,Kazan Airport,,Russia,RU,55.78498,49.11898
455,ACC2381,2022-05-29,2022,VNPK,PKR,Pokhara Airport,,Nepal,NP,28.2008991241,83.9821014404
456,ACC2382,2022-06-03,2022,KOKB,OCN,Oceanside Municipal Airport,CA,United States of America,US,33.2179763888889,-117.3515075
457,ACC239,1973-01-29,1973,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
458,ACC2390,2022-07-29,2022,xxxx,xxx,Raeford West Airport,NC,United States of America,US,35.0182,-79.18943
459,ACC2391,2022-09-03,2022,EPPT,xxx,Piotrków Trybunalski Airport,,Poland,PL,51.3830986023,19.6882991791
460,ACC2392,2022-09-04,2022,xxxx,FBS,Friday Harbor Seaplane Base,WA,United States of America,US,48.53448,-123.01648
461,ACC2398,2022-11-06,2022,HTDA,DAR,Dar es Salaam International Airport,,Tanzania,TZ,-6.8781099319,39.2025985718
462,ACC2399,2022-11-18,2022,KRNT,RNT,Renton Airport,WA,United States of America,US,47.4931388888889,-122.21575
463,ACC243,1973-02-24,1973,UTDD,DYU,Dushanbe Airport,,Tajikistan,TJ,38.5433006287,68.8249969482
464,ACC245,1973-02-28,1973,UASS,PLX,Semipalatinsk Airport,,Kazakhstan,KZ,50.3512992859,80.2343978882
465,ACC246,1973-02-28,1973,WABI,NBX,Nabire Airport,,Indonesia,ID,-3.3681800365,135.4960021973
466,ACC249,1973-03-09,1973,xxxx,xxx,Elushkino Airstrip,,Russia,RU,55.68234,38.095
467,ACC252,1973-04-10,1973,EGGD,BRS,Bristol Airport,,United Kingdom,GB,51.3827018738,-2.7190899849
468,ACC254,1973-05-18,1973,UIII,IKT,Irkutsk Airport,,Russia,RU,52.2680015564,104.388999939
469,ACC255,1973-06-09,1973,xxxx,xxx,Casey,QC,Canada,CA,47.88852,-74.17518
470,ACC256,1973-07-09,1973,UWWW,KUF,Kuybyshev Airport,,Russia,RU,53.504901886,50.1642990112
471,ACC258,1973-07-12,1973,KEKO,EKO,Elko Airport,NV,United States of America,US,40.825,-115.791333333333
472,ACC260,1973-09-11,1973,LWSK,SKP,Skopje Airport,,North Macedonia,MK,41.9616012573,21.6214008331
473,ACC261,1973-09-29,1973,SBIH,ITB,Itaituba Airport,PA,Brazil,BR,-4.2423400879,-56.0007019043
474,ACC262,1973-10-02,1973,UEEE,YKS,Yakutsk Airport,,Russia,RU,62.0932998657,129.7709960938
475,ACC264,1973-10-10,1973,UTAT,TAZ,Dasoguz Airport,,Turkmenistan,TM,41.761100769,59.8266983032
476,ACC268,1973-12-15,1973,KMIA,MIA,Miami International Airport,FL,United States of America,US,25.7953611111111,-80.2901158333333
477,ACC270,1974-01-25,1974,URRR,ROV,Rostov Airport,,Russia,RU,47.2582015991,39.8180999756
478,ACC271,1974-01-30,1974,NZAA,AKL,Auckland International Airport,,New Zealand,NZ,-37.0080986023,174.7920074463
479,ACC272,1974-02-20,1974,VVQN,UIH,Qui Nhon Airport,,Vietnam,VN,13.9549999237,109.041999817
480,ACC273,1974-02-22,1974,SLTR,TDD,Trinidad Airport,,Bolivia,BO,-14.8186998367,-64.9179992676
481,ACC274,1974-02-22,1974,KBWI,BWI,Baltimore/Washington International Airport,MD,United States of America,US,39.1757283333333,-76.6689911111111
482,ACC275,1974-02-27,1974,BIKF,KEF,Keflavík International Airport,,Iceland,IS,63.9850006104,-22.6056003571
483,ACC276,1974-03-22,1974,USKK,KVX,Kirov Airport,,Russia,RU,58.5032997131,49.3483009338
484,ACC279,1974-05-02,1974,URRR,ROV,Rostov Airport,,Russia,RU,47.2582015991,39.8180999756
485,ACC280,1974-06-12,1974,xxxx,WTR,White River Airport,AZ,United States of America,US,33.83486,-109.96493
486,ACC281,1974-06-24,1974,KSAV,SAV,Savannah International Airport,GA,United States of America,US,32.1275833333333,-81.2021388888889
487,ACC284,1974-07-10,1974,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
488,ACC286,1974-08-07,1974,SKQU,MQU,Mariquita Airport,,Colombia,CO,5.21256,-74.8836
489,ACC287,1974-08-11,1974,GABS,BKO,Bamako Airport,,Mali,ML,12.5334997177,-7.9499402046
490,ACC288,1974-08-14,1974,SVCU,CUM,Cumaná Airport,,Venezuela,VE,10.4503326416,-64.1304702759
491,ACC291,1974-09-30,1974,PANC,ANC,Anchorage International Airport,AK,United States of America,US,61.1740847222222,-149.9981375
492,ACC292,1974-10-27,1974,PAFA,FAI,Fairbanks International Airport,AK,United States of America,US,64.8153555555556,-147.856666666667
493,ACC293,1974-10-30,1974,CYEG,YEG,Edmonton International Airport,AB,Canada,CA,53.3097000122,-113.580001831
494,ACC294,1974-11-20,1974,HASD,SXU,Soddu Airport,,Ethiopia,ET,6.8169999123,37.75
495,ACC295,1974-11-20,1974,HKNA,NBO,Nairobi International Airport,,Kenya,KE,-1.319239974,36.9277992249
496,ACC296,1974-12-04,1974,UIII,IKT,Irkutsk Airport,,Russia,RU,52.2680015564,104.388999939
497,ACC299,1974-12-14,1974,UTSB,BHK,Bukhara Airport,,Uzbekistan,UZ,39.7750015259,64.4832992554
498,ACC300,1974-12-26,1974,KSEA,SEA,Seattle/Tacoma International Airport,WA,United States of America,US,47.4498888888889,-122.311777777778
499,ACC301,1974-12-26,1974,DRRN,NIM,Niamey Airport,,Niger,NE,13.4814996719,2.1836099625
500,ACC304,1975-01-08,1975,SKNV,NVA,Neiva Airport,,Colombia,CO,2.95015,-75.294
501,ACC305,1975-01-09,1975,KONT,ONT,Ontario International Airport,CA,United States of America,US,34.0560141666667,-117.6011875
502,ACC308,1975-02-01,1975,KMDT,MDT,Harrisburg International Airport,PA,United States of America,US,40.1931916666667,-76.7626191666667
503,ACC309,1975-02-01,1975,KLAW,LAW,Lawton Municipal Airport,OK,United States of America,US,34.5677144444444,-98.4166366666667
504,ACC310,1975-02-16,1975,PAFA,FAI,Fairbanks International Airport,AK,United States of America,US,64.8153555555556,-147.856666666667
505,ACC312,1975-03-01,1975,xxxx,OSM,Mosul Airport,,Iraq,IQ,36.31582,43.14862
506,ACC313,1975-03-16,1975,SADP,EPA,El Palomar Airport,BA,Argentina,AR,-34.6099,-58.6126
507,ACC317,1975-04-26,1975,KHXD,HHH,Hilton Head Airport,SC,United States of America,US,32.224495,-80.6974008333333
508,ACC320,1975-05-29,1975,KGLE,GLE,Gainesville Municipal Airport,TX,United States of America,US,33.6521944444444,-97.1972777777778
509,ACC321,1975-06-03,1975,RPLP,LGP,Legazpi Airport,,Philippines,PH,13.1575,123.735
510,ACC325,1975-08-09,1975,UIAA,HTA,Chita Airport,,Russia,RU,52.0262985229,113.3059997559
511,ACC327,1975-08-30,1975,PAOM,OME,Nome Airport,AK,United States of America,US,64.5125555555556,-165.444388888889
512,ACC329,1975-09-11,1975,HABD,BJR,Bahar Dar Airport,,Ethiopia,ET,11.6080999374,37.3216018677
513,ACC331,1975-09-25,1975,CYPL,YPL,Pickle Lake Airport,ON,Canada,CA,51.4463996887,-90.2142028809
514,ACC333,1975-09-30,1975,CYXS,YXS,Prince George Airport,BC,Canada,CA,53.8894004822,-122.6790008545
515,ACC335,1975-10-22,1975,ULWW,VGD,Vologda Airport,,Russia,RU,59.2825012207,39.9444007874
516,ACC336,1975-10-23,1975,YBMA,ISA,Mount Isa Airport,QLD,Australia,AU,-20.6639003754,139.488998413
517,ACC339,1975-11-20,1975,URRR,ROV,Rostov Airport,,Russia,RU,47.2582015991,39.8180999756
518,ACC341,1976-01-01,1976,OLBA,BEY,Beirut International Airport,,Lebanon,LB,33.8208999634,35.4883995056
519,ACC342,1976-01-27,1976,MMCZ,CZM,Cozumel Airport,,Mexico,MX,20.5223999023,-86.9255981445
520,ACC343,1976-01-30,1976,UAFM,FRU,Frunze Airport,,Kyrgyzstan,KG,43.0612983704,74.4776000977
521,ACC345,1976-02-24,1976,CYIX,xxx,Port Radium,NT,Canada,CA,50.62209,-116.10322
522,ACC349,1976-03-24,1976,UTAA,ASB,Ashgabat Airport,,Turkmenistan,TM,37.9868011475,58.361000061
523,ACC350,1976-04-05,1976,PAJN,JNU,Juneau International Airport,AK,United States of America,US,58.3547118055556,-134.578470527778
524,ACC351,1976-04-14,1976,SAHS,RDS,Rincón de Los Sauces Airport,NE,Argentina,AR,-37.3905982971,-68.9041976929
525,ACC354,1976-06-06,1976,WBKL,LBU,Labuan Airport,,Malaysia,MY,5.3006801605,115.25
526,ACC355,1976-06-12,1976,xxxx,xxx,Angarakan Airstrip,,Russia,RU,55.75696,37.61502
527,ACC356,1976-06-26,1976,xxxx,xxx,Kazan Airport,,Russia,RU,55.78498,49.11898
528,ACC357,1976-07-22,1976,PACD,CDB,Cold Bay Airport,AK,United States of America,US,55.2059166666667,-162.72625
529,ACC358,1976-08-06,1976,YMAV,AVV,Avalon Airport,VIC,Australia,AU,-38.0393981934,144.468994141
530,ACC362,1976-09-04,1976,CYMO,YMO,Moosonee Airport,ON,Canada,CA,51.2910995483,-80.6078033447
531,ACC364,1976-09-08,1976,LEST,SCQ,Santiago de Compostela Airport,,Spain,ES,42.8963012695,-8.415140152
532,ACC365,1976-09-09,1976,URRR,ROV,Rostov Airport,,Russia,RU,47.2582015991,39.8180999756
533,ACC366,1976-09-09,1976,UKCC,DOK,Donetsk Airport,,Ukraine,UA,48.073600769,37.7397003174
534,ACC367,1976-09-10,1976,LDSP,SPU,Split Airport,,Croatia,HR,43.538898468,16.2980003357
535,ACC369,1976-09-22,1976,xxxx,YSX,Bella Bella/Shearwater Water Aerodrome,BC,Canada,CA,45.42178,-75.69117
536,ACC371,1976-12-16,1976,UKDE,OZH,Zaporozhye Airport,,Ukraine,UA,47.8670005798,35.315700531
537,ACC372,1976-12-30,1976,SPRU,TRU,Trujillo Airport,,Peru,PE,-8.081410408,-79.1088027954
538,ACC374,1977-01-14,1977,CYXS,YXS,Prince George Airport,BC,Canada,CA,53.8894004822,-122.6790008545
539,ACC376,1977-01-18,1977,LYBE,BEG,Beograd Airport,,Serbia,RS,44.8184013367,20.3090991974
540,ACC378,1977-01-31,1977,PANC,ANC,Anchorage International Airport,AK,United States of America,US,61.1740847222222,-149.9981375
541,ACC379,1977-02-15,1977,UTNN,NCU,Nukus Airport,,Uzbekistan,UZ,42.4883995056,59.623298645
542,ACC380,1977-02-28,1977,CYFB,YFB,Frobisher Bay Airport,NU,Canada,CA,63.756401062,-68.5558013916
543,ACC381,1977-03-01,1977,ODAA,ADE,Aden International Airport,,Yemen,YE,12.8295001984,45.0288009644
544,ACC382,1977-03-18,1977,xxxx,xxx,Forish Airstrip,,Uzbekistan,UZ,41.32569,69.24134
545,ACC383,1977-03-30,1977,UKDD,DNK,Dnepropetrovsk Airport,,Ukraine,UA,48.3572006226,35.1006011963
546,ACC385,1977-04-09,1977,KPHL,PHL,Philadelphia International Airport,PA,United States of America,US,39.8720838888889,-75.2406630555556
547,ACC386,1977-04-18,1977,KMSY,MSY,New Orleans International Airport,LA,United States of America,US,29.9932777777778,-90.2590277777778
548,ACC388,1977-05-07,1977,xxxx,xxx,Ayanka Airstrip,,Russia,RU,56.09659,37.78937
549,ACC389,1977-05-13,1977,LBWN,VAR,Varna Airport,,Bulgaria,BG,43.2321014404,27.8250999451
550,ACC390,1977-05-26,1977,LGEL,xxx,Elefsis Air Base,,Greece,GR,38.0638008118,23.5559997559
551,ACC393,1977-07-08,1977,UGSS,SUI,Sukhumi Airport,,Georgia,GE,42.8582000732,41.1281013489
552,ACC394,1977-07-20,1977,UERT,xxx,Vitim,,Russia,RU,59.4580001831,112.56300354
553,ACC395,1977-07-20,1977,HATP,TIE,Tippi Airport,,Ethiopia,ET,7.2024,35.415
554,ACC396,1977-07-21,1977,PARY,RBY,Ruby Airport,AK,United States of America,US,64.7272222222222,-155.469888888889
555,ACC397,1977-08-04,1977,xxxx,xxx,Alatna River,AK,United States of America,US,66.55811,-152.70588
556,ACC399,1977-09-06,1977,PAIL,ILI,Iliamna Airport,AK,United States of America,US,59.7555781111111,-154.91775225
557,ACC400,1977-09-08,1977,VYMS,MOG,Mong Hsat Airport,,Myanmar,MM,20.5167999268,99.2567977905
558,ACC401,1977-09-12,1977,PAYA,YAK,Yakutat Airport,AK,United States of America,US,59.5033233333333,-139.660268055556
559,ACC403,1977-10-13,1977,URRR,ROV,Rostov Airport,,Russia,RU,47.2582015991,39.8180999756
560,ACC404,1977-10-13,1977,LEPA,PMI,Palma de Mallorca Airport,,Spain,ES,39.551700592,2.7388100624
561,ACC405,1977-10-18,1977,RPLL,MNL,Manila International Airport,,Philippines,PH,14.508600235,121.019996643
562,ACC406,1977-11-03,1977,MMPQ,PQM,Palenque Airport,,Mexico,MX,17.5333995819,-91.9844970703
563,ACC407,1977-11-21,1977,PAPO,PHO,Point Hope Airport,AK,United States of America,US,68.3487722222222,-166.799261111111
564,ACC408,1977-12-04,1977,WMKP,PEN,Penang International Airport,,Malaysia,MY,5.2971401215,100.2770004272
565,ACC409,1977-12-18,1977,KSFO,SFO,San Francisco International Airport,CA,United States of America,US,37.6188055555556,-122.375416666667
566,ACC410,1977-12-21,1977,CYIO,YIO,Pond Inlet Airport,NU,Canada,CA,72.6832962036,-77.9666976929
567,ACC413,1978-01-18,1978,KPUB,PUB,Pueblo Memorial Airport,CO,United States of America,US,38.2899475,-104.498028055556
568,ACC414,1978-01-20,1978,PABE,BET,Bethel Airport,AK,United States of America,US,60.7785555555556,-161.837166666667
569,ACC416,1978-01-28,1978,SKNV,NVA,Neiva Airport,,Colombia,CO,2.95015,-75.294
570,ACC418,1978-02-10,1978,xxxx,RLD,Richland Airport,WA,United States of America,US,46.3056394444444,-119.304189444444
571,ACC419,1978-02-11,1978,CYYC,YYC,Calgary International Airport,AB,Canada,CA,51.113899231,-114.0199966431
572,ACC422,1978-03-01,1978,DNSO,SKO,Sokoto Airport,,Nigeria,NG,12.9162998199,5.2071900368
573,ACC423,1978-03-01,1978,KLAX,LAX,Los Angeles International Airport,CA,United States of America,US,33.9424963888889,-118.408048611111
574,ACC430,1978-04-29,1978,KLFT,LFT,Lafayette Regional Airport,LA,United States of America,US,30.2050277777778,-91.98775
575,ACC431,1978-05-08,1978,KMOB,MOB,Mobile Municipal Airport,AL,United States of America,US,30.6914166666667,-88.2428333333333
576,ACC433,1978-05-18,1978,KMEM,MEM,Memphis International Airport,TN,United States of America,US,35.0424113888889,-89.9766791666667
577,ACC435,1978-06-26,1978,CYYZ,YYZ,Toronto International Airport,ON,Canada,CA,43.6772003174,-79.6305999756
578,ACC437,1978-08-17,1978,RPVM,CEB,Cebu Airport,,Philippines,PH,10.3074998856,123.9789962769
579,ACC438,1978-08-26,1978,VYPP,PPU,Papun Airport,,Myanmar,MM,18.0666999817,97.449798584
580,ACC439,1978-09-03,1978,FVKB,KAB,Kariba Airport,,Zimbabwe,ZW,-16.5198001862,28.8850002289
581,ACC440,1978-09-08,1978,xxxx,xxx,Yablunivka Airstrip,,Ukraine,UA,50.45047,32.15689
582,ACC442,1978-09-25,1978,KLAX,LAX,Los Angeles International Airport,CA,United States of America,US,33.9424963888889,-118.408048611111
583,ACC444,1978-10-23,1978,URMT,STW,Stavropol Airport,,Russia,RU,45.1091995239,42.1128005981
584,ACC446,1978-11-05,1978,HEAX,ALY,Alexandria Airport,,Egypt,EG,31.1839008331,29.9489002228
585,ACC449,1978-12-04,1978,PAJN,JNU,Juneau International Airport,AK,United States of America,US,58.3547118055556,-134.578470527778
586,ACC450,1978-12-09,1978,UESS,CYX,Cherskiy Airport,,Russia,RU,68.7406005859,161.3379974365
587,ACC451,1978-12-16,1978,OPKC,KHI,Karachi International Airport,,Pakistan,PK,24.9064998627,67.1607971191
588,ACC452,1978-12-19,1978,UTSS,SKD,Samarkand Airport,,Uzbekistan,UZ,39.7005004883,66.9838027954
589,ACC453,1978-12-24,1978,MBSC,XSC,South Caicos International Airport,,Turks and Caicos Islands,TC,21.5156993866,-71.528503418
590,ACC454,1979-01-02,1979,xxxx,xxx,Molodezhnaya Ice Station,,Antarctica,AQ,-80.41318,20.67103
591,ACC456,1979-01-18,1979,UUOB,EGO,Belgorod Airport,,Russia,RU,50.6437988281,36.5900993347
592,ACC458,1979-01-28,1979,LFCR,RDZ,Rodez Airport,,France,FR,44.4079017639,2.4826700687
593,ACC459,1979-02-12,1979,FVKB,KAB,Kariba Airport,,Zimbabwe,ZW,-16.5198001862,28.8850002289
594,ACC461,1979-02-17,1979,NZGS,GIS,Gisborne Airport,,New Zealand,NZ,-38.6632995605,177.9779968262
595,ACC462,1979-03-10,1979,KLAX,LAX,Los Angeles International Airport,CA,United States of America,US,33.9424963888889,-118.408048611111
596,ACC465,1979-03-22,1979,UWGG,GOJ,Gorkiy Airport,,Russia,RU,56.2300987244,43.7840003967
597,ACC466,1979-03-26,1979,UNII,EIE,Yeniseysk Airport,,Russia,RU,58.4742012024,92.1125030518
598,ACC471,1979-05-26,1979,KFLL,FLL,Fort Lauderdale International Airport,FL,United States of America,US,26.0716666666667,-80.1496944444444
599,ACC473,1979-07-20,1979,KSJC,SJC,San Jose Municipal Airport,CA,United States of America,US,37.3629947222222,-121.928620555556
600,ACC475,1979-07-23,1979,OLBA,BEY,Beirut International Airport,,Lebanon,LB,33.8208999634,35.4883995056
601,ACC476,1979-08-02,1979,KCAK,CAK,Akron/Canton Regional Airport,OH,United States of America,US,40.9150555555556,-81.4436388888889
602,ACC477,1979-08-11,1979,UUOO,VOZ,Voronezh Airport,,Russia,RU,51.814201355,39.229598999
603,ACC479,1979-08-24,1979,UOOO,NSK,Noril'sk Airport,,Russia,RU,69.3110961914,87.3321990967
604,ACC481,1979-08-29,1979,CWOB,xxx,Brevoort Island Airstrip,NU,Canada,CA,45.42178,-75.69117
605,ACC485,1979-09-18,1979,CYQQ,YQQ,Comox Airport,BC,Canada,CA,49.7108001709,-124.8870010376
606,ACC486,1979-10-30,1979,PAFA,FAI,Fairbanks International Airport,AK,United States of America,US,64.8153555555556,-147.856666666667
607,ACC489,1979-11-01,1979,CYPL,YPL,Pickle Lake Airport,ON,Canada,CA,51.4463996887,-90.2142028809
608,ACC491,1979-11-05,1979,AYKM,KMA,Kerema Airport,,Papua New Guinea,PG,-7.9636101723,145.770996094
609,ACC492,1979-11-16,1979,xxxx,VUS,Velikij Ustyug Airport,,Russia,RU,60.7882995605,46.2599983215
610,ACC493,1979-11-21,1979,SAWG,RGL,Río Gallegos Internacional Airport,SC,Argentina,AR,-51.6089,-69.3126
611,ACC496,1979-11-26,1979,OEJD,JED,Jeddah International Airport,,Saudi Arabia,SA,21.679599762,39.15650177
612,ACC497,1979-11-28,1979,NZAA,AKL,Auckland International Airport,,New Zealand,NZ,-37.0080986023,174.7920074463
613,ACC499,1979-12-03,1979,PAOM,OME,Nome Airport,AK,United States of America,US,64.5125555555556,-165.444388888889
614,ACC500,1979-12-22,1979,SPCL,PCL,Pucallpa Airport,,Peru,PE,-8.3779401779,-74.5743026733
615,ACC501,1980-02-06,1980,FTTJ,NDJ,N'Djamena Airport,,Chad,TD,12.1337003708,15.0340003967
616,ACC504,1980-03-20,1980,ZUGY,KWE,Guiyang Airport,,China,CN,26.5384998322,106.8010025024
617,ACC505,1980-04-14,1980,UNKL,KJA,Krasnoyarsk Airport,,Russia,RU,56.1729011536,92.4933013916
